,0
1043,-0.9412797102914089
1044,-0.882449728398196
1045,-0.8548731743857525
1046,-0.828158387686198
1047,-0.8022784380710037
1048,-0.764671636286426
1049,-0.7527236419694502
1050,-0.7292010281579046
1051,-0.7064134960279704
1052,-0.7064134960279704
1053,-0.673300363401659
1054,-0.662780045223508
1055,-0.6524241070168904
1056,-0.6422299803447514
1057,-0.6321951369018651
1058,-0.6223170878877733
1059,-0.6223170878877733
1060,-0.6223170878877733
1061,-0.6223170878877733
1062,-0.6223170878877733
1063,-0.6223170878877733
1064,-0.6223170878877733
1065,-0.6223170878877733
1066,-0.6223170878877733
1067,-0.6125933833895271
1068,-0.6125933833895271
1069,-0.6125933833895271
1070,-0.6125933833895271
1071,-0.6125933833895271
1072,-0.6125933833895271
1073,-0.6125933833895271
1074,-0.6125933833895271
1075,-0.6125933833895271
1076,-0.6125933833895271
1077,-0.6125933833895271
1078,-0.6125933833895271
1079,-0.6125933833895271
1080,-0.6125933833895271
1081,-0.6125933833895271
1082,-0.6125933833895271
1083,-0.6125933833895271
1084,-0.6125933833895271
1085,-0.6125933833895271
1086,-0.603021611774066
1087,-0.603021611774066
1088,-0.603021611774066
1089,-0.603021611774066
1090,-0.603021611774066
1091,-0.603021611774066
1092,-0.603021611774066
1093,-0.5935993990900955
1094,-0.5657744272577473
1095,-0.5657744272577473
1096,-0.5657744272577473
1097,-0.5657744272577473
1098,-0.5657744272577473
1099,-0.5657744272577473
1100,-0.5657744272577473
1101,-0.5657744272577473
1102,-0.5657744272577473
1103,-0.5657744272577473
1104,-0.5657744272577473
1105,-0.5657744272577473
1106,-0.5657744272577473
1107,-0.5657744272577473
1108,-0.5657744272577473
1109,-0.5657744272577473
1110,-0.5657744272577473
1111,-0.5657744272577473
1112,-0.5657744272577473
1113,-0.5657744272577473
1114,-0.5657744272577473
1115,-0.5657744272577473
1116,-0.5657744272577473
1117,-0.5657744272577473
1118,-0.5657744272577473
1119,-0.5657744272577473
1120,-0.5657744272577473
1121,-0.5657744272577473
1122,-0.5657744272577473
1123,-0.5657744272577473
1124,-0.5657744272577473
1125,-0.5657744272577473
1126,-0.5657744272577473
1127,-0.5657744272577473
1128,-0.5657744272577473
1129,-0.5569342018318457
1130,-0.5569342018318457
1131,-0.5569342018318457
1132,-0.5569342018318457
1133,-0.5482321049282228
1134,-0.5482321049282228
1135,-0.5482321049282228
1136,-0.5482321049282228
1137,-0.5482321049282228
1138,-0.5482321049282228
1139,-0.5482321049282228
1140,-0.5482321049282228
1141,-0.5482321049282228
1142,-0.5482321049282228
1143,-0.5482321049282228
1144,-0.5482321049282228
1145,-0.5482321049282228
1146,-0.5482321049282228
1147,-0.5482321049282228
1148,-0.5482321049282228
1149,-0.5482321049282228
1150,-0.5482321049282228
1151,-0.5396659782887194
1152,-0.5396659782887194
1153,-0.5396659782887194
1154,-0.5396659782887194
1155,-0.5396659782887194
1156,-0.5396659782887194
1157,-0.5396659782887194
1158,-0.5396659782887194
1159,-0.5396659782887194
1160,-0.5396659782887194
1161,-0.5396659782887194
1162,-0.5312336973779576
1163,-0.5146326443348969
1164,-0.4824681040639653
1165,-0.4824681040639653
1166,-0.4824681040639653
1167,-0.4824681040639653
1168,-0.4824681040639653
1169,-0.4824681040639653
1170,-0.4824681040639653
1171,-0.4824681040639653
1172,-0.4824681040639653
1173,-0.4824681040639653
1174,-0.4824681040639653
1175,-0.4824681040639653
1176,-0.4824681040639653
1177,-0.4824681040639653
1178,-0.4824681040639653
1179,-0.4824681040639653
1180,-0.4824681040639653
1181,-0.4824681040639653
1182,-0.4824681040639653
1183,-0.4824681040639653
1184,-0.4824681040639653
1185,-0.4824681040639653
1186,-0.4824681040639653
1187,-0.4824681040639653
1188,-0.4824681040639653
1189,-0.4824681040639653
1190,-0.4824681040639653
1191,-0.4824681040639653
1192,-0.4824681040639653
1193,-0.4824681040639653
1194,-0.4824681040639653
